date (yyyy-MM-dd HH:mm:ss),U (kt),V (kt)
2024-09-30 08:08:08,-2.519451808651288,-10.912944725594635
2024-09-30 08:10:08,-2.5634274090980926,-8.939733772226367
2024-09-30 08:36:08,-2.0187885517996618,-7.534221445054732
2024-09-30 08:37:08,-3.333998681401617,-8.251936305644408
2024-09-30 09:11:08,-3.9854575105905923,-9.389149505214892
2024-09-30 09:12:08,-1.2674411714135339,-10.322479977069749
2024-09-30 09:13:08,-4.232386007943037,-12.291741482791119
2024-09-30 09:19:08,-2.156141647754956,-11.092387172958604
2024-09-30 09:20:08,-1.4380582521807403,-11.7120445893676
2024-09-30 09:21:08,-3.762221576582356,-10.336618828644992
2024-09-30 09:22:08,-3.9778842399528327,-10.362742734118939
2024-09-30 09:23:08,-4.158133186916623,-10.29174078569134
2024-09-30 09:24:08,-5.258081503201977,-9.889013040019982
2024-09-30 09:25:08,-6.782966582185023,-10.855015630802253
2024-09-30 10:08:08,-3.967433662577757,-10.900434401116538
2024-09-30 10:15:08,-2.847009496127728,-10.62518408917975
2024-09-30 10:16:08,-6.038073646535972,-11.850386771705294
2024-09-30 10:20:08,-3.0406657291164625,-9.94556946201557
2024-09-30 10:21:08,-2.2517256923919304,-8.403554688714893
2024-09-30 10:22:08,-1.9274947721029265,-10.93136605843551
2024-09-30 10:27:08,-3.043979275598452,-8.363264324994585
2024-09-30 10:28:08,-3.244678440936948,-9.986093421099111
2024-09-30 10:40:08,-7.1349424675205855,-8.503093318620655
2024-09-30 10:41:08,-6.3792392454117115,-8.465536406501304
2024-09-30 10:42:08,-5.576501746419312,-6.415031431893562
2024-09-30 10:43:08,-4.692349550711737,-5.5921244347685395
2024-09-30 10:44:08,-2.689819683449178,-8.798003754859925
2024-09-30 10:45:08,0.7463942690621442,-10.673935337780119
2024-09-30 10:46:08,-0.394364312738261,-11.293116345315783
2024-09-30 10:47:08,-3.93323164824519,-10.806465139037947
2024-09-30 11:00:08,-4.585304047369422,-8.999165894302516
2024-09-30 11:01:08,-6.956383272637484,-7.459807756515538
2024-09-30 11:02:08,-6.985561359487506,-6.289827699773268
2024-09-30 11:03:08,-5.235790701422819,-6.948128937411447
2024-09-30 11:04:08,-4.976398565530443,-9.359244484304625
2024-09-30 11:54:08,-5.865185896537486,-6.289641833924866
2024-09-30 12:37:08,-5.223359245713651,-6.450311480092859
2024-09-30 12:38:08,-6.167339832288407,-7.616030422278316
2024-09-30 13:02:11,-5.206579638460967,-6.204959989263721
2024-09-30 13:03:11,-4.818042065348787,-6.880877172027532
2024-09-30 13:04:11,-5.837605724574868,-7.74676444745874
2024-09-30 13:24:11,-6.96279237645643,-4.875399708983892
2024-09-30 13:28:11,-5.880643059643227,-2.996337298281009
2024-09-30 13:29:11,-4.750436379741525,-2.1150305439941612
2024-09-30 13:30:11,-5.350857917316862,-4.032160655118724
2024-09-30 14:05:11,-5.356254835333226,-6.85569355637848
2024-09-30 14:06:11,-5.621049076240252,-8.027690034032121
2024-09-30 14:07:11,-4.3999999999999995,-7.621023553303061
2024-09-30 14:08:11,-4.34533796671228,-6.953994388482692
2024-09-30 14:09:11,-5.249999999999999,-9.093266739736606
2024-09-30 15:48:11,-3.3914832910925115,-5.4275078154011265
2024-09-30 15:49:11,-3.6999999999999997,-6.408587988004847
2024-10-01 10:39:11,-5.0651430256397525,-7.799636281892444
2024-10-01 10:40:11,-5.0106791221382485,-7.715769225097901
2024-10-01 10:41:11,-5.787217868061188,-7.407301083903186
2024-10-01 10:42:11,-6.095048605724017,-7.801306460706547
2024-10-01 13:54:11,-2.2249223594996215,-6.8476069173251055
2024-10-01 13:55:11,-0.4710236061864945,-8.987665812791164
2024-10-02 13:48:14,-2.5351464390438103,-4.767917001438206
2024-10-02 13:49:14,-2.914555953282627,-4.664264528860342
2024-10-02 15:31:14,-3.456909192082982,-0.5475206276408082
2024-10-02 15:32:14,-3.5899689284645175,-1.5238514011081674
2024-10-02 15:33:14,-4.579539304490606,-1.057269955416165
2024-10-02 15:50:14,-3.993177550236464,-3.009075115760242
2024-10-04 09:58:14,-4.370955745868467,-5.20910221320905
2024-10-04 13:21:14,-4.309630327279608,-5.516075275247053
2024-10-04 13:22:14,-4.178296908794429,-7.858233576444451
2024-10-04 14:30:16,-4.583838866699482,-7.6287889762488
2024-10-04 14:31:16,-4.067366430758002,-9.135454576426008
2024-10-04 14:42:16,-3.4572614661443017,-7.765136389962107
2024-10-04 14:43:16,-2.8944798767550943,-9.467417084034052
2024-10-04 15:23:16,-3.9708298902086674,-9.828148858407946
2024-10-04 15:24:16,-4.718145059679283,-10.59712730865417
2024-10-04 15:54:16,-3.701303451989782,-8.313263664547668
2024-10-04 15:55:16,-3.781515037921429,-6.822033715687287
2024-10-04 15:56:16,-3.243946486239173,-6.651075942613836
2024-10-04 15:57:16,-2.18130663486295,-6.334974456515423
2024-10-04 15:58:16,-1.7418376483176077,-6.986129229187175
2024-10-05 09:29:16,-10.113108374985146,-8.791190988472797
2024-10-05 09:30:16,-9.479777204868729,-10.16581645250647
2024-10-05 09:37:16,-7.466068151793591,-13.469143489946696
2024-10-05 09:42:16,-8.803959097156914,-11.268553776576123
2024-10-05 09:43:16,-8.684621396487756,-10.7246142681062
2024-10-05 09:44:16,-7.407090876204368,-11.405919724057767
2024-10-05 09:45:16,-7.365044471213775,-12.257492400040206
2024-10-05 09:46:16,-8.891167165184877,-13.181697403625163
2024-10-05 09:51:16,-6.8999999999999995,-11.951150572225254
2024-10-05 10:06:16,-6.334968321393666,-10.543157798635983
2024-10-05 10:07:16,-5.856477446640153,-11.493984162029946
2024-10-05 10:10:16,-7.101749874078485,-10.528777171449029
2024-10-05 10:11:16,-6.654395551301889,-9.865547113404997
2024-10-05 10:12:16,-6.759530401363441,-9.303695435311896
2024-10-05 10:18:16,-6.942106184614625,-8.273279985684963
2024-10-05 10:25:16,-7.813653319813575,-6.556433618802701
2024-10-05 10:26:16,-8.603689214539601,-7.479072930491784
2024-10-05 10:29:16,-8.191520442889917,-5.7357643635104605
2024-10-05 10:30:16,-9.10444481453914,-6.860691263933352
2024-10-05 10:32:16,-6.547184256599985,-7.020995535544036
2024-10-05 10:33:16,-6.509047944410617,-6.069785404556237
2024-10-05 10:34:16,-8.603689214539601,-7.479072930491784
2024-10-05 10:46:16,-5.599999999999999,-9.699484522385713
2024-10-05 10:47:16,-6.128953091429644,-10.200290878355137
2024-10-05 10:51:16,-5.40517649517869,-8.650090580795544
2024-10-05 11:03:16,-8.163402643019047,-9.72876442761102
2024-10-05 11:04:16,-7.284420741658284,-10.403230962470195
2024-10-05 11:05:16,-6.3747990995665145,-9.451028327127476
2024-10-05 11:06:16,-7.544678833390834,-8.679160172561879
2024-10-05 11:07:16,-10.193614129124338,-7.406094178885161
2024-10-05 11:08:16,-10.99852262806237,-6.350000000000001
2024-10-05 11:09:16,-10.939820440417897,-6.835958508608344
2024-10-05 11:10:16,-8.471851010442295,-7.628088912490984
2024-10-05 11:36:16,-5.835130311855577,-6.04245432284467
2024-10-05 11:37:16,-8.273279985684963,-6.942106184614626
2024-10-05 12:38:16,-8.266434608462067,-8.56014362402995
2024-10-05 12:39:16,-9.363624801015167,-8.431045640121614
2024-10-05 12:40:16,-9.976613913920755,-4.86591972935876
2024-10-05 12:41:16,-7.8478041774743295,-2.702215681994401
2024-10-05 12:42:16,-7.507173794444553,-5.657061217629255
2024-10-05 12:43:16,-7.713451316238471,-9.192533317427737
2024-10-05 12:44:16,-8.989309819258116,-5.617144200871972
2024-10-05 12:45:16,-8.131459750154123,-2.799886128331548
2024-10-05 12:46:16,-7.62102355330306,-4.400000000000001
2024-10-05 12:47:16,-7.471624844205444,-6.494984387006022
2024-10-05 13:31:16,-8.485956276950912,-5.098876941609537
2024-10-05 13:32:16,-10.031810730249349,-7.288537128426667
2024-10-05 13:34:16,-7.2401702614431995,-3.8496668148443045
2024-10-05 13:38:16,-6.217167691655767,-5.0345631283987
2024-10-05 13:39:16,-6.330190242980131,-6.1129936600391765
2024-10-05 14:20:16,-6.099957192168303,-9.393110360988748
2024-10-05 14:21:16,-4.141749961986302,-9.757351446595868
2024-10-05 14:26:16,-7.154981215727672,-7.409199943488108
2024-10-05 14:27:16,-7.313537016191704,-6.819983600624985
2024-10-05 14:28:16,-8.656302207244453,-7.2634999894578955
2024-10-05 14:37:16,-8.833110635387538,-3.214989347261287
2024-10-05 14:38:16,-8.682297966423977,-3.332821930771294
2024-10-05 14:39:16,-8.898061058361755,-4.339874353211867
2024-10-05 15:25:16,-6.547184256599985,-7.020995535544036
2024-10-05 15:26:16,-5.835130311855577,-6.04245432284467
2024-10-05 15:27:16,-5.486870972142637,-6.093787568914633
2024-10-05 15:28:16,-5.970137163813616,-6.867857180027225
2024-10-05 15:29:16,-7.263499989457894,-8.656302207244453
2024-10-05 15:47:16,-7.848979634316829,-6.823013901501276
2024-10-05 16:51:16,-8.60769888645749,-1.8296228791962834
2024-10-05 16:54:16,-8.944717712529679,-6.740328259302942
2024-10-05 16:55:16,-8.471851010442295,-7.628088912490984
2024-10-05 16:56:16,-7.636753236814714,-7.636753236814714
2024-10-05 16:57:16,-6.691802095703173,-7.698037718272274
2024-10-05 16:58:16,-7.347861124693681,-8.452747298495046
2024-10-05 16:59:16,-7.54709580222772,-6.560590289905073
2024-10-05 17:00:16,-6.868265386406718,-5.175609199107615
2024-10-05 17:01:16,-6.788401835401989,-5.115427696792411
2024-10-06 05:41:16,2.6572186321765474,1.5966180322211687
2024-10-06 05:42:16,2.883785087814957,0.8269120674509967
2024-10-06 05:43:16,2.8559424837354035,-0.503579715234097
2024-10-06 05:44:16,2.8982333983553774,-0.10120854043725372
2024-10-06 05:45:16,2.948275200514976,0.9579526825623375
2024-10-06 05:46:16,3.366911433721339,0.47318854326422377
2024-10-06 05:47:16,3.716960882788461,0.7900644251074872
2024-10-06 05:48:16,3.480826633788957,0.3658496214367868
2024-10-06 05:49:16,3.192204960831438,-0.22322071598120072
2024-10-06 05:50:16,3.069831013098868,0.43143661297620406
2024-10-06 09:32:16,-3.722722097864283,-7.306253498344616
2024-10-06 09:59:16,-2.767329312885832,-8.036907892594193
2024-10-06 10:00:16,-2.952954217699641,-9.658678035226657
2024-10-06 10:51:16,-4.3026483766187145,-6.62549748676885
2024-10-06 10:52:16,-6.34808072475871,-8.737383539249434
2024-10-06 10:59:16,-5.099999999999999,-8.833459118601274
2024-10-06 11:00:16,-4.749999999999999,-8.227241335952169
2024-10-06 11:01:16,-5.140216863062087,-8.226066532717331
2024-10-06 11:02:16,-4.995869326627525,-8.31452281681049
2024-10-06 11:12:16,-4.3026483766187145,-6.62549748676885
2024-10-06 11:13:16,-5.1048302835243105,-7.290453194172027
2024-10-06 11:14:16,-5.510907401537579,-9.171690117512602
2024-10-06 11:16:16,-8.483811159252138,-4.70265331638947
2024-10-06 11:20:16,-3.6149310334513594,-6.798696465013738
2024-10-06 11:21:16,-2.996852747327296,-7.417470836534299
2024-10-06 11:22:16,-3.15801109823442,-9.171530183313372
2024-10-06 11:23:16,-4.4079257794071935,-11.483039245915583
2024-10-06 11:27:16,-4.699999999999999,-8.140638795573723
2024-10-06 11:28:16,-4.8752572309454845,-7.802042484639118
2024-10-06 11:29:16,-5.5111603480253315,-8.81970020002683
2024-10-06 11:30:16,-5.356395979064564,-8.914539927301968
2024-10-06 11:31:16,-3.557009490586955,-9.772803256173448
2024-10-06 11:32:16,-3.7114769608115865,-10.778911761832212
2024-10-06 11:33:16,-6.526011638451978,-8.352913988231252
2024-10-06 12:11:16,-5.80036983703456,-2.7047568751404767
2024-10-06 12:12:16,-7.7274066103125465,-2.070552360820166
2024-10-06 14:04:16,-4.557305672405562,-7.2932136269452625
2024-10-06 14:05:16,-4.864978260195498,-7.2126268812288625
2024-10-06 14:30:16,-8.301805382450492,-7.2166493188955805
2024-10-07 12:37:19,-3.49572684799451,-6.860750236250433
2024-10-07 12:38:19,-3.371459340743208,-8.344654691101088
2024-10-08 13:33:19,-3.8707482710439933,-4.452786523314355
2024-10-08 13:34:19,-3.411076711171556,-5.057129192585754
2024-10-08 15:10:19,-2.2573329459494134,-6.201971297186995
2024-10-08 15:11:19,-3.5391102277982602,-6.384723862117589
2024-10-08 15:12:19,-5.048424097670398,-6.461688179575119
2024-10-08 15:33:19,-7.187719590425635,-5.4163352083684355
2024-10-08 15:34:19,-5.984023903218676,-4.8457670110837485
2024-10-08 15:35:19,-4.974225435330251,-3.3551574208244808
2024-10-08 15:36:19,-5.346039145130207,-2.723942998437281
2024-10-08 15:37:19,-4.935003665687179,-3.585490038984086
2024-10-08 15:38:19,-4.71990293287378,-5.828594710927282
2024-10-08 15:39:19,-5.416335208368435,-7.187719590425635
2024-10-08 15:40:19,-5.596879715314049,-7.427310243439824
2024-10-08 15:41:19,-5.46640284632,-7.523858047687012
2024-10-08 15:42:19,-5.349223323923618,-6.605740672384252
2024-10-08 15:43:19,-4.740593360007569,-6.067682802771759
2024-10-08 16:03:19,-5.180212430077077,-0.45320986228782234
2024-10-08 16:04:19,-3.6191461227150814,0.7692732560257096
2024-10-08 16:05:19,-1.8026332621851904,3.0000855524573926
2024-10-09 05:28:19,-1.7464582028691786,-8.216439846163968
2024-10-09 05:29:19,-1.7745236570018668,-9.129132806063275
2024-10-09 05:30:19,-4.07685166513842,-8.358784630582255
2024-10-09 05:31:19,-4.199999999999999,-7.274613391789285
2024-10-09 05:32:19,-3.521036720894181,-6.622106946441953
2024-10-09 05:33:19,-3.331620715596988,-6.830834751873669
2024-10-09 05:34:19,-3.0505248230685016,-6.851590932319507
2024-10-09 05:35:19,-2.8064828372230215,-6.303463657733946
2024-10-09 05:36:19,-2.7251355086078615,-6.120754566205426
2024-10-09 05:37:19,-2.5788254480292068,-6.075332032786106
2024-10-09 05:38:19,-2.8315423536626865,-6.072262173145555
2024-10-09 09:45:19,-4.072392698092426,-5.815979514451842
2024-10-09 09:46:19,-4.4681747764538455,-5.517736326344493
2024-10-09 09:47:19,-5.161879502661797,-5.161879502661797
2024-10-09 09:48:19,-6.761169864675646,-5.475087402133586
2024-10-09 11:30:19,-3.137192456287493,-3.364227027448184
2024-10-09 11:31:19,-1.1658223813130508,-1.8657058115441372
2024-10-09 11:32:19,-2.347078590292988,-3.114678489184442
2024-10-09 11:33:19,-5.111267264302675,-3.8516161481731097
2024-10-09 11:46:19,-4.8083261120685235,-4.8083261120685235
2024-10-09 12:12:19,-2.5172815641993496,-3.1085838458278836
2024-10-09 12:13:19,-3.398330111669122,-4.196588191867643
2024-10-09 12:44:19,-4.711810480548787,0.915883177807415
2024-10-09 12:45:19,-2.8319909186920627,1.260883593534981
2024-10-09 12:46:19,-2.098294095933822,1.6991650558345608
2024-10-09 12:47:19,-1.2931275550434413,1.7798373876248843
2024-10-09 12:48:19,-1.0598385284664098,1.696096192312852
2024-10-09 12:49:19,-0.4781968888808464,2.2497394816877527
2024-10-09 12:50:19,0.6724549208622945,2.1995009387149813
2024-10-09 14:22:22,-6.076787658359647,-0.5316500307607146
2024-10-09 14:23:22,-2.0136932040861786,3.2225827653944186
2024-10-09 14:24:22,-0.08375879208600275,2.39853798484583
2024-10-09 14:25:22,0.96768758239867,3.881182905103986
2024-10-10 05:57:22,-1.2583116648188337,-0.6137196055047084
2024-10-10 06:00:22,-7.4342675106848635,-4.120881772093865
2024-10-10 06:01:22,-1.0244139796887386,-0.8003599179233558
2024-10-10 06:02:22,-0.9811224542896037,-0.8528767376876595
2024-10-10 06:03:22,-0.7872708347886087,-0.9056514962673263
2024-10-10 06:04:22,-0.7823595300976628,-1.0382261630614806
2024-10-10 06:05:22,-1.1313708498984762,-1.1313708498984762
2024-10-10 06:06:22,-0.9027225347280724,-1.1979532650709392
2024-10-10 06:07:22,-0.3581249699028724,-1.0400704331592485
2024-10-10 06:08:22,-0.1908089953765448,-0.981627183447664
2024-10-10 06:09:22,-0.4688773541871285,-1.1046058241429284
2024-10-11 12:05:22,-2.9583278321848963,-6.3441545092565494
2024-10-11 12:06:22,-4.884653426419665,-5.424957225984977
2024-10-11 12:07:22,-8.828823197231758,-5.304892171573558
2024-10-11 12:11:22,-6.582183314572534,-6.137985240562486
2024-10-11 12:12:22,-6.633939353874569,-4.819839068798279
2024-10-11 12:31:22,-1.7902220274375413,-7.180188374442374
